0	0.00555	3.00039
0.05071	0.0057	3.00039
0.10173	0.00576	3.00038
0.15278	0.00586	3.00039
0.20384	0.00587	3.00038
0.25489	0.00588	3.00039
0.30592	0.00592	3.00039
0.35699	0.00594	3.00039
0.40804	0.00598	3.0004
0.45911	0.006	3.0004
0.51018	0.00601	3.00039
0.56123	0.00602	3.00039
0.61227	0.00603	3.00038
0.66332	0.00605	3.00038
0.71438	0.00606	3.00038
0.76541	0.00606	3.0004
0.81646	0.00608	3.00039
0.86751	0.00608	3.00039
0.91857	0.00609	3.00038
0.96961	0.00609	3.00039
1.02065	0.0061	3.00039
1.0717	0.00611	3.00039
1.12273	0.00612	3.00039
1.17378	0.00612	3.00039
1.22483	0.00615	3.00039
1.27588	0.00614	3.00038
1.32692	0.00615	3.00039
1.378	0.00616	3.00039
1.42906	0.00616	3.00039
1.4801	0.00618	3.00039
1.53116	0.00618	3.00038
1.58223	0.00618	3.00039
1.63329	0.00619	3.00039
1.68435	0.00619	3.0004
1.73541	0.00619	3.00039
1.78645	0.00619	3.00039
1.8375	0.00619	3.00039
1.88856	0.0062	3.0004
1.93959	0.00619	3.00039
1.99063	0.0062	3.0004
2.0417	0.00621	3.00039
2.09276	0.00621	3.00039
2.14382	0.00622	3.00039
2.19488	0.00623	3.00039
2.24595	0.00623	3.00039
2.29699	0.00623	3.00039
2.34804	0.00624	3.0004
2.3991	0.00624	3.00039
2.45013	0.00625	3.0004
2.50117	0.00625	3.00039
2.55222	0.00625	3.00039
2.60324	0.00626	3.00039
2.65427	0.00626	3.00039
2.70532	0.00626	3.0004
2.75637	0.00627	3.0004
2.80741	0.00629	3.0004
2.85842	0.0063	3.0004
2.90946	0.0063	3.0004
2.96051	0.0063	3.0004
3.01152	0.0063	3.00039
3.06257	0.0063	3.0004
3.11361	0.00631	3.00039
3.16466	0.0063	3.00038
3.21569	0.00631	3.00039
3.26673	0.00631	3.0004
3.31774	0.00631	3.00039
3.36876	0.00632	3.0004
3.41984	0.00632	3.00038
3.47089	0.00631	3.00038
3.52194	0.00632	3.00039
3.57299	0.00632	3.00038
3.62403	0.00632	3.00038
3.67506	0.00633	3.00038
3.72611	0.00633	3.00039
3.77716	0.00633	3.00038
3.8282	0.00634	3.00039
3.87924	0.00634	3.00039
3.9303	0.00634	3.00039
3.98136	0.00634	3.00038
4.03241	0.00634	3.00039
4.08347	0.00634	3.00039
4.13451	0.00635	3.0004
4.1856	0.00635	3.00039
4.23666	0.00636	3.00039
4.2877	0.00636	3.00041
4.33876	0.00636	3.0004
4.38979	0.00636	3.00039
4.44087	0.00636	3.00039
4.4919	0.00637	3.00039
4.54294	0.00637	3.00039
4.59399	0.00637	3.0004
4.64506	0.00637	3.0004
4.69612	0.00637	3.00038
4.74718	0.00638	3.00039
4.79824	0.00638	3.00039
4.84929	0.00638	3.00038
4.90033	0.00639	3.00039
4.9514	0.00639	3.0004
5.00242	0.00639	3.00039
5.05347	0.00639	3.0004
5.10455	0.0064	3.00039
5.15558	0.0064	3.00039
5.20662	0.00641	3.0004
5.25768	0.00641	3.00039
5.30874	0.00641	3.00039
5.3598	0.00642	3.0004
5.41085	0.00642	3.0004
5.46189	0.00642	3.0004
5.51292	0.00642	3.00039
5.56396	0.00643	3.00039
5.61502	0.00643	3.00039
5.66605	0.00643	3.00039
5.71709	0.00643	3.0004
5.76815	0.00644	3.0004
5.81922	0.00644	3.0004
5.87028	0.00644	3.00039
5.92134	0.00644	3.0004
5.97238	0.00644	3.00039
6.02341	0.00644	3.00039
6.07444	0.00644	3.00039
6.1255	0.00644	3.00038
6.17652	0.00644	3.0004
6.22756	0.00644	3.00039
6.27861	0.00644	3.0004
6.32967	0.00644	3.0004
6.38074	0.00644	3.00039
6.43179	0.00644	3.00039
6.48283	0.00645	3.0004
6.53388	0.00645	3.00039
6.5849	0.00645	3.0004
6.63598	0.00644	3.0004
6.687	0.00644	3.0004
6.73806	0.00645	3.0004
6.78915	0.00645	3.0004
6.84018	0.00646	3.0004
6.89122	0.00647	3.0004
6.94227	0.00647	3.0004
6.99335	0.00647	3.0004
7.0444	0.00647	3.0004
7.09542	0.00647	3.00039
7.14647	0.00647	3.0004
7.19749	0.00648	3.0004
7.24854	0.00649	3.0004
7.29961	0.00649	3.0004
7.35064	0.00649	3.00039
7.40167	0.00649	3.00039
7.45271	0.00649	3.0004
7.50376	0.00649	3.00039
7.55479	0.00649	3.00039
7.60583	0.00649	3.0004
7.65688	0.00649	3.00039
7.70789	0.00649	3.00039
7.75891	0.00649	3.00039
7.80995	0.00649	3.0004
7.86101	0.0065	3.00041
7.91207	0.0065	3.00039
7.96312	0.0065	3.00039
8.01416	0.0065	3.0004
8.06517	0.0065	3.0004
8.11621	0.0065	3.0004
8.16726	0.0065	3.0004
8.21829	0.00651	3.00039
8.26933	0.00651	3.0004
8.32038	0.00651	3.0004
8.37142	0.00652	3.0004
8.42243	0.00652	3.0004
8.47348	0.00652	3.0004
8.52455	0.00652	3.0004
8.57559	0.00652	3.0004
8.62665	0.00652	3.0004
8.67774	0.00652	3.0004
8.72878	0.00652	3.0004
8.77981	0.00653	3.00041
8.83089	0.00653	3.0004
8.88195	0.00653	3.0004
8.93302	0.00654	3.0004
8.9841	0.00654	3.0004
9.03519	0.00654	3.00041
9.08626	0.00654	3.0004
9.13735	0.00654	3.0004
9.18843	0.00654	3.0004
9.23949	0.00654	3.0004
9.29054	0.00655	3.0004
9.34161	0.00655	3.0004
9.39268	0.00655	3.0004
9.44372	0.00655	3.0004
9.4948	0.00655	3.00041
9.54584	0.00655	3.0004
9.59687	0.00655	3.0004
9.64796	0.00655	3.0004
9.699	0.00655	3.0004
9.75006	0.00656	3.0004
9.80111	0.00656	3.0004
9.85216	0.00657	3.0004
9.90321	0.00661	3.00041
9.9543	0.00661	3.00039
10.00536	0.00661	3.0004
10.05638	0.00662	3.0004
10.10742	0.00662	3.0004
10.15849	0.00662	3.0004
10.20952	0.00662	3.0004
10.26056	0.00662	3.0004
10.31161	0.00663	3.00041
10.36266	0.00663	3.0004
10.41371	0.00663	3.00039
10.46477	0.00663	3.0004
10.51584	0.00663	3.00039
10.56687	0.00663	3.00041
10.61795	0.00664	3.0004
10.669	0.00664	3.0004
10.72002	0.00664	3.0004
10.77106	0.00664	3.00041
10.82214	0.00664	3.0004
10.87316	0.00664	3.00041
10.92423	0.00665	3.0004
10.97529	0.00665	3.0004
11.02634	0.00665	3.00039
11.07737	0.00665	3.0004
11.12846	0.00665	3.00041
11.17953	0.00665	3.0004
11.23055	0.00666	3.0004
11.2816	0.00666	3.0004
11.33265	0.00667	3.0004
11.3837	0.00667	3.0004
11.43475	0.00668	3.00041
11.48581	0.00668	3.0004
11.53685	0.00668	3.0004
11.58789	0.00669	3.0004
11.63894	0.00669	3.0004
11.69	0.0067	3.0004
11.74104	0.0067	3.00041
11.7921	0.0067	3.00041
11.84314	0.0067	3.0004
11.89417	0.0067	3.0004
11.9452	0.0067	3.0004
11.99628	0.0067	3.00041
12.04731	0.00671	3.0004
12.09836	0.00671	3.00042
12.14943	0.00671	3.0004
12.20048	0.00671	3.0004
12.25152	0.00671	3.00041
12.30259	0.00671	3.00041
12.35366	0.00671	3.0004
12.40471	0.00671	3.00041
12.45578	0.00671	3.0004
12.50681	0.00671	3.00041
12.55787	0.00671	3.00041
12.60892	0.00671	3.0004
12.65996	0.00671	3.0004
12.71099	0.00672	3.00041
12.76206	0.00672	3.00041
12.81313	0.00672	3.0004
12.86418	0.00672	3.00041
12.91524	0.00672	3.0004
12.96632	0.00672	3.0004
13.01739	0.00671	3.0004
13.06842	0.00672	3.0004
13.11951	0.00673	3.0004
13.1706	0.00673	3.0004
13.22162	0.00673	3.00041
13.27268	0.00673	3.00041
13.32374	0.00673	3.0004
13.37481	0.00673	3.00041
13.42585	0.00673	3.00041
13.47693	0.00674	3.0004
13.52797	0.00674	3.0004
13.57904	0.00674	3.00039
13.63009	0.00675	3.00039
13.68113	0.00675	3.0004
13.73218	0.00675	3.0004
13.78322	0.00675	3.0004
13.83425	0.00675	3.0004
13.88529	0.00674	3.0004
13.93634	0.00674	3.0004
13.9874	0.00676	3.0004
14.03842	0.00676	3.00039
14.08947	0.00676	3.0004
14.14056	0.00676	3.0004
14.19159	0.00676	3.00041
14.24267	0.00676	3.0004
14.29372	0.00676	3.0004
14.34477	0.00676	3.0004
14.3958	0.00676	3.0004
14.44687	0.00677	3.0004
14.49791	0.00677	3.0004
14.54894	0.00677	3.0004
14.59997	0.00677	3.0004
14.65105	0.00678	3.0004
14.70211	0.00678	3.0004
14.75315	0.00678	3.0004
14.80424	0.00677	3.0004
14.85529	0.00677	3.0004
14.90631	0.00677	3.00041
14.9574	0.00678	3.0004
15.00847	0.00678	3.00041
15.05952	0.00678	3.0004
15.11059	0.00678	3.0004
15.16167	0.00678	3.00041
15.21271	0.00678	3.0004
15.26375	0.00679	3.0004
15.31482	0.00679	3.0004
15.36588	0.00679	3.0004
15.41694	0.00679	3.00041
15.46801	0.00679	3.00041
15.51905	0.0068	3.0004
15.57012	0.0068	3.0004
15.62119	0.0068	3.0004
15.67223	0.0068	3.0004
15.72327	0.0068	3.0004
15.77432	0.0068	3.0004
15.82538	0.0068	3.0004
15.8764	0.0068	3.0004
15.92746	0.0068	3.0004
15.97852	0.0068	3.00039
16.02955	0.0068	3.0004
16.08059	0.0068	3.0004
16.13164	0.0068	3.00039
16.18271	0.00681	3.0004
16.23379	0.00681	3.0004
16.28485	0.00681	3.0004
16.33589	0.00681	3.0004
16.38693	0.00681	3.0004
16.43797	0.00681	3.0004
16.48903	0.00681	3.0004
16.54004	0.00681	3.0004
16.59108	0.00681	3.0004
16.64214	0.00681	3.00039
16.69316	0.00682	3.0004
16.74419	0.00682	3.0004
16.79527	0.00682	3.00039
16.84632	0.00682	3.00039
16.89734	0.00682	3.0004
16.94838	0.00682	3.00039
16.99944	0.00682	3.0004
17.05045	0.00682	3.00041
17.1015	0.00683	3.0004
17.15255	0.00683	3.00038
17.20358	0.00683	3.0004
17.25461	0.00683	3.0004
17.30566	0.00683	3.00039
17.35669	0.00683	3.0004
17.40774	0.00683	3.0004
17.45878	0.00683	3.00039
17.50982	0.00684	3.00039
17.56083	0.00684	3.00039
17.61185	0.00684	3.0004
17.6629	0.00684	3.0004
17.71394	0.00684	3.00039
17.76498	0.00684	3.0004
17.81601	0.00684	3.00039
17.86704	0.00684	3.0004
17.91806	0.00685	3.0004
17.96907	0.00685	3.0004
18.02013	0.00685	3.00039
18.07116	0.00685	3.0004
18.12219	0.00685	3.0004
18.17321	0.00685	3.00039
18.22425	0.00685	3.0004
18.27529	0.00685	3.0004
18.32631	0.00685	3.0004
18.37737	0.00685	3.0004
18.4284	0.00685	3.00039
18.47942	0.00685	3.0004
18.53045	0.00685	3.0004
18.5815	0.00686	3.0004
18.63255	0.00686	3.0004
